Unique Loan ID,Product,Product Type Vertical,Customer Id,Order Type,Origination Date - Vintage,GMV - USD,Down Payment Amount - USD,Loan Amount - USD,Current Loan Balance - USD,Total Paid Towards Capital - USD,Total Paid Towards Fees - USD,Amount in Arrears without fees - USD,Fees Accrued - USD,Installments in Arrears,Amount to be Caused,Installments to be Caused,1st Installment Due Date,1st Installment Amount - USD,1st Installment Completion Date,Delay for 1st Installment Payment - Days,2nd Installment Due Date,2nd Installment Amount - USD,2nd Installment Completion Date,Delay for 2nd Installment Payment - Days,3rd Installment Due Date,3rd Installment Amount - USD,3rd Installment Completion Date,Delay for 3rd Installment Payment - Days,Order Status,Loan delay - DPD,Factoring,FPD,Transaction Period,Merchant Id,User Credit Score
13279254,SPLIT_1,Supermercados,IQKUCWS3RqKKO6C+TMfynA==,Follow up order,30/12/2024,37.17,22.3,14.87,0.0,14.87,0.0,0.0,0.0,0,0.0,0,13/01/2025,14.87,13/01/2025,0,,,,,,,,,CLOSED,,No,No,14,sxn82NMel6lo3IpnTVVTmg==,370.0
15477491,SPLIT_3,Moda,YVVvhvZe0J4yohtiyw5CrA==,Follow up order,10/02/2025,51.99,20.8,31.19,0.0,31.19,0.0,0.0,0.0,0,0.0,0,24/02/2025,10.4,24/02/2025,0,10/03/2025,10.4,10/03/2025,0.0,24/03/2025,10.4,24/03/2025,0.0,CLOSED,,No,No,42,jlnNtPj0MMUjz4Uoyy9Fpg==,7.0
15866475,SPLIT_1,Farmacias,aUQNlS9Oa9YtY8cbcIwOzQ==,Follow up order,16/02/2025,30.3,18.18,12.12,0.0,12.12,0.0,0.0,0.0,0,0.0,0,02/03/2025,12.12,24/02/2025,0,,,,,,,,,CLOSED,,No,No,14,s5jHpB2KyFNiVBsm/QeOnw==,424.0
11538912,SPLIT_3,Salud,pLhCvcbQ32oJSGOgf+kcYg==,Follow up order,16/12/2024,80.33,32.13,48.2,0.0,48.2,4.01,0.0,4.0,0,0.0,0,30/12/2024,16.07,27/12/2024,0,13/01/2025,16.07,11/01/2025,0.0,27/01/2025,16.07,21/02/2025,25.0,CLOSED,,Yes,No,42,nuxQxgQjnXiRbnjXET3Zng==,437.0
9765989,SPLIT_3,Servicios,Wmw6MyZP5Q3MpOEQpeS+jA==,Follow up order,23/11/2024,42.0,25.2,16.8,0.0,16.8,0.0,0.0,0.0,0,0.0,0,07/12/2024,5.6,04/12/2024,0,21/12/2024,5.6,23/12/2024,2.0,04/01/2025,5.6,03/01/2025,0.0,CLOSED,,No,No,42,EifiCtkx5SfNm+AhKIbi8g==,424.0
9103476,SPLIT_3,Moda,Kiku44baj4SMeqcrdomXsQ==,Follow up order,10/11/2024,26.5,10.6,15.9,0.0,15.9,0.0,0.0,0.0,0,0.0,0,24/11/2024,5.3,16/11/2024,0,08/12/2024,5.3,29/11/2024,0.0,22/12/2024,5.3,07/12/2024,0.0,CLOSED,,No,No,42,jlnNtPj0MMUjz4Uoyy9Fpg==,510.0
15800536,SPLIT_3,Moda,b8ETBk0hnlguewLjoXytSQ==,Follow up order,15/02/2025,44.0,26.4,17.6,0.0,17.6,0.0,0.0,0.0,0,0.0,0,01/03/2025,5.87,01/03/2025,0,15/03/2025,5.87,13/03/2025,0.0,29/03/2025,5.87,29/03/2025,0.0,CLOSED,,No,No,42,ELqjHrLsB16N6nyPSIKyvQ==,414.0
17625528,SPLIT_1,Supermercados,Lw7tvXe8Ave/STC0QRw3gg==,Follow up order,16/03/2025,57.54,29.98,27.56,27.56,0.0,0.0,0.0,0.0,0,0.0,0,30/03/2025,27.56,,2,,,,,,,,,IN_PROGRESS,,No,No,14,Q8Az+NkOW27+tBkARQ1ftA==,495.0
16259207,SPLIT_3,Moda,c+xh2H3pVyFUpL7J0ITpWw==,Follow up order,22/02/2025,31.0,18.6,12.4,12.4,0.0,0.0,8.27,8.0,2,4.13,1,08/03/2025,4.13,,24,22/03/2025,4.13,,10.0,05/04/2025,4.13,,-4.0,DELAYED,24.0,Yes,Yes,42,BphQ6siPPdfLFg8eRZ5X6g==,368.0
18632684,SPLIT_3,Moda,5yuZMVegiPhf4Q/lWq3OZQ==,Follow up order,30/03/2025,28.99,14.49,14.5,14.5,0.0,0.0,0.0,0.0,0,14.5,3,13/04/2025,4.83,,-12,27/04/2025,4.83,,-26.0,11/05/2025,4.83,,-40.0,IN_PROGRESS,,No,No,42,NMuCE3EslXutdtJzUH+11A==,360.0
15613515,SPLIT_3,Tecnología,NdfJ3ERZ8aPC09SznWUzGA==,Follow up order,13/02/2025,94.99,38.0,56.99,0.0,56.99,0.0,0.0,0.0,0,0.0,0,27/02/2025,19.0,27/02/2025,0,13/03/2025,19.0,15/03/2025,2.0,27/03/2025,19.0,27/03/2025,0.0,CLOSED,,No,No,42,l3fnODoc0dcnoLbn6bAvGw==,392.0
9988790,SPLIT_1,Farmacias,K+Y1hEq8Txbj+o7KMhhR6A==,Follow up order,27/11/2024,27.93,16.76,11.17,0.0,11.17,0.0,0.0,0.0,0,0.0,0,11/12/2024,11.17,10/12/2024,0,,,,,,,,,CLOSED,,No,No,14,UIXCX3NWkcqpYhG8kP8QlA==,468.0
8791249,SPLIT_1,Supermercados,8JCNAs5gXptB/saIuGL92Q==,Follow up order,04/11/2024,49.94,29.96,19.98,0.0,19.98,0.0,0.0,0.0,0,0.0,0,18/11/2024,19.98,10/11/2024,0,,,,,,,,,CLOSED,,No,No,14,nkaRdQzwf20Y4d2kOW/nxw==,461.0
17162380,SPLIT_3,Moda,BLvQITOwHpMvpLbbD73xbw==,Follow up order,08/03/2025,26.0,10.4,15.6,10.4,5.2,0.0,0.0,0.0,0,10.4,2,22/03/2025,5.2,21/03/2025,0,05/04/2025,5.2,,-4.0,19/04/2025,5.2,,-18.0,IN_PROGRESS,,No,No,42,ebVN4b+B3ucz6yk5obXdRQ==,478.0
10552467,SPLIT_1,Supermercados,h0LnhzxnbTCPfTgsbVhU1Q==,Follow up order,03/12/2024,27.36,13.68,13.68,0.0,13.68,0.0,0.0,0.0,0,0.0,0,17/12/2024,13.68,12/12/2024,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,436.0
16160092,SPLIT_3,Hogar,2BluDANwswQfvepZZdRBow==,Follow up order,21/02/2025,46.29,23.14,23.14,7.71,15.43,4.0,0.0,4.0,0,7.71,1,07/03/2025,7.71,07/03/2025,0,21/03/2025,7.71,24/03/2025,3.0,04/04/2025,7.71,,-3.0,IN_PROGRESS,,Yes,No,42,BCtlDx4vdKC7PdCpwHbPEA==,424.0
13345936,SPLIT_3,Moda,k2SL9vgppsKQaHEhhon5DQ==,Follow up order,31/12/2024,36.0,21.6,14.4,0.0,14.4,0.0,0.0,0.0,0,0.0,0,14/01/2025,4.8,13/01/2025,0,28/01/2025,4.8,27/01/2025,0.0,11/02/2025,4.8,11/02/2025,0.0,CLOSED,,No,No,42,DL+ixz3uqWHrPUJSuwvegQ==,340.0
9105147,SPLIT_1,Supermercados,Xv75n+cWLw51doH8JGLc4g==,Follow up order,10/11/2024,29.93,17.96,11.97,0.0,11.97,0.0,0.0,0.0,0,0.0,0,24/11/2024,11.97,16/11/2024,0,,,,,,,,,CLOSED,,No,No,14,08FZdIcdcc4bmMoFfurhZA==,417.0
17594126,SPLIT_3,Hogar,qRPlEpovcKX31yGqGoqd1A==,First order,15/03/2025,50.99,30.59,20.4,13.6,6.8,0.0,0.0,0.0,0,13.6,2,29/03/2025,6.8,29/03/2025,0,12/04/2025,6.8,,-11.0,26/04/2025,6.8,,-25.0,IN_PROGRESS,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,403.0
18508739,SPLIT_1,Supermercados,zIzp7ZQ4rzBO+E47pq4MbQ==,Follow up order,29/03/2025,58.89,29.45,29.45,29.45,0.0,0.0,0.0,0.0,0,29.45,1,12/04/2025,29.45,,-11,,,,,,,,,IN_PROGRESS,,No,No,14,PN1wd0fA257WikPjq7fG4A==,451.0
16833890,SPLIT_1,Restaurantes,Iirr1Wo6gmTBzS3WCKi+3g==,Follow up order,03/03/2025,23.88,9.55,14.33,0.0,14.33,0.0,0.0,0.0,0,0.0,0,17/03/2025,14.33,17/03/2025,0,,,,,,,,,CLOSED,,No,No,14,kvwtWePMmb3z22TVwUBx0w==,7.0
18712042,SPLIT_3,Servicios,7XgcgxD86qxK+pgBFQ4fqQ==,Follow up order,31/03/2025,92.0,18.4,73.6,73.6,0.0,0.0,0.0,0.0,0,73.6,3,14/04/2025,24.53,,-13,28/04/2025,24.53,,-27.0,12/05/2025,24.53,,-41.0,IN_PROGRESS,,No,No,42,CQMj+K8Z4FEg7DVjbIim5A==,368.0
15165020,SPLIT_3,Hogar,0sKs84tohbrmfbhXuWswrA==,First order,05/02/2025,600.0,470.0,130.0,0.0,130.0,8.0,0.0,8.0,0,0.0,0,19/02/2025,43.33,05/02/2025,0,05/03/2025,43.33,16/03/2025,11.0,19/03/2025,43.33,29/03/2025,10.0,CLOSED,,Yes,No,42,54QqRofD50uh/+aBKvorGQ==,402.0
17371254,SPLIT_6,Hogar,KzGQ3jKJ4AX2Uj4l2HAsIA==,Follow up order,12/03/2025,330.0,99.0,231.0,77.0,38.5,0.0,0.0,0.0,0,77.0,2,26/03/2025,38.5,17/03/2025,0,09/04/2025,38.5,,-8.0,23/04/2025,38.5,,-22.0,IN_PROGRESS,,No,No,84,54QqRofD50uh/+aBKvorGQ==,501.0
12795861,SPLIT_3,Moda,c9mVjCNPMau/Tov7/5JHdw==,Follow up order,26/12/2024,26.01,10.4,15.61,0.0,15.61,0.0,0.0,0.0,0,0.0,0,09/01/2025,5.2,10/01/2025,1,23/01/2025,5.2,23/01/2025,0.0,06/02/2025,5.2,06/02/2025,0.0,CLOSED,,No,No,42,2/yqpNtYh5RXlXcaTbafow==,478.0
12262134,SPLIT_3,Moda,96x5Jwtl+OzSINuDHSmhtA==,Follow up order,22/12/2024,68.8,41.28,27.52,0.0,27.52,0.0,0.0,0.0,0,0.0,0,05/01/2025,9.17,30/12/2024,0,19/01/2025,9.17,15/01/2025,0.0,02/02/2025,9.17,24/01/2025,0.0,CLOSED,,No,No,42,DRF0aLK1R8VfODn/jvjkDg==,415.0
11458144,SPLIT_3,Hogar,+2yksUFHN1Pj3svr3AoxHQ==,Follow up order,15/12/2024,25.77,15.46,10.31,0.0,10.31,0.0,0.0,0.0,0,0.0,0,29/12/2024,3.44,29/12/2024,0,12/01/2025,3.44,03/01/2025,0.0,26/01/2025,3.44,17/01/2025,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,444.0
13820441,SPLIT_1,Supermercados,zLAHjX6xpKHauwjqYHAHCw==,First order,10/01/2025,59.86,35.92,23.94,0.0,23.94,0.01,0.0,0.0,0,0.0,0,24/01/2025,23.94,21/01/2025,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,316.0
17415383,SPLIT_1,Supermercados,JpjXBOVYm2yXp0YANkf3pA==,Follow up order,13/03/2025,17.01,10.21,6.8,0.0,6.8,0.0,0.0,0.0,0,0.0,0,27/03/2025,6.8,27/03/2025,0,,,,,,,,,CLOSED,,No,No,14,08FZdIcdcc4bmMoFfurhZA==,419.0
18325820,SPLIT_3,Tecnología,ico8wTeGLJIkbtSaV4j6vw==,Follow up order,26/03/2025,143.0,42.9,100.1,66.74,33.37,0.0,0.0,0.0,0,66.74,2,09/04/2025,33.37,31/03/2025,0,23/04/2025,33.37,,-22.0,07/05/2025,33.37,,-36.0,IN_PROGRESS,,No,No,42,qyDZM00IeQR8siGlx0IpaA==,489.0
18016807,SPLIT_3,Moda,HGiC4J6MUrQN8EH3egdW7w==,Follow up order,21/03/2025,31.51,18.91,12.6,12.6,0.0,0.0,0.0,0.0,0,12.6,3,04/04/2025,4.2,,-3,18/04/2025,4.2,,-17.0,02/05/2025,4.2,,-31.0,IN_PROGRESS,,No,No,42,JOtgkrN0VF34Z2mv1+6SIw==,339.0
17116531,SPLIT_3,Hogar,IniUIi9qHvtEqbSIDRqFfg==,Follow up order,08/03/2025,450.0,320.0,130.0,86.67,43.33,0.0,0.0,0.0,0,86.67,2,22/03/2025,43.33,20/03/2025,0,05/04/2025,43.33,,-4.0,19/04/2025,43.33,,-18.0,IN_PROGRESS,,No,No,42,54QqRofD50uh/+aBKvorGQ==,412.0
11017351,SPLIT_3,Servicios,FGVGSq3yYFoPoL+xU2UEQA==,First order,10/12/2024,98.73,59.24,39.49,0.0,39.49,0.0,0.0,0.0,0,0.0,0,24/12/2024,13.16,23/12/2024,0,07/01/2025,13.16,07/01/2025,0.0,21/01/2025,13.16,21/01/2025,0.0,CLOSED,,No,No,42,tc+Kuv9TjhZPvNFC7i6Zxg==,452.0
11661181,SPLIT_3,Hogar,vdIv535PqNzolfR2eLaKoA==,Follow up order,17/12/2024,37.99,22.79,15.2,0.0,15.19,0.01,0.0,0.0,0,0.0,0,31/12/2024,5.07,28/12/2024,0,14/01/2025,5.07,12/01/2025,0.0,28/01/2025,5.07,26/01/2025,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,480.0
15024610,SPLIT_3,Moda,h38eXEOXAUp1IaPe4lGZrg==,Follow up order,02/02/2025,60.0,24.0,36.0,0.0,36.0,0.0,0.0,0.0,0,0.0,0,16/02/2025,12.0,16/02/2025,0,02/03/2025,12.0,01/03/2025,0.0,16/03/2025,12.0,17/03/2025,1.0,CLOSED,,No,No,42,nVCNJLgPwIw9+iNh0r22VA==,8.0
14361859,SPLIT_3,Hogar,KK91FSf3fPl7nHc1dJkMzQ==,Follow up order,21/01/2025,30.01,12.0,18.01,0.0,18.01,4.0,0.0,4.0,0,0.0,0,04/02/2025,6.0,07/02/2025,3,18/02/2025,6.0,18/02/2025,0.0,04/03/2025,6.0,06/03/2025,2.0,CLOSED,,Yes,No,42,mWFPM/SS2y1FZu6C7qO4uA==,415.0
18610477,SPLIT_1,Supermercados,5rHyv+Tx1w1kfy1zQrsciw==,Follow up order,30/03/2025,61.11,30.55,30.55,30.55,0.0,0.0,0.0,0.0,0,30.55,1,13/04/2025,30.55,,-12,,,,,,,,,IN_PROGRESS,,No,No,14,zicFxTjz1ASRs7ZnlrNAaQ==,277.0
12147414,SPLIT_3,Moda,L69lL83fMCyT/suCQA6gmg==,Follow up order,21/12/2024,44.99,26.99,18.0,0.0,18.0,0.0,0.0,0.0,0,0.0,0,04/01/2025,6.0,03/01/2025,0,18/01/2025,6.0,19/01/2025,1.0,01/02/2025,6.0,02/02/2025,1.0,CLOSED,,No,No,42,JOtgkrN0VF34Z2mv1+6SIw==,420.0
11357501,SPLIT_3,Moda,SQkFsKxY4zsfTXXuxfKuTw==,First order,14/12/2024,68.0,40.8,27.2,9.07,18.13,4.0,9.07,8.0,1,0.0,0,28/12/2024,9.07,29/12/2024,1,11/01/2025,9.07,18/01/2025,7.0,25/01/2025,9.07,,66.0,DELAYED,66.0,Yes,No,42,sZykNTrun82oyucDnCWZCw==,323.0
18012601,SPLIT_1,Supermercados,vYWddniT4wEgrxMVONCbYA==,Follow up order,21/03/2025,71.86,14.37,57.49,0.0,57.49,0.0,0.0,0.0,0,0.0,0,04/04/2025,57.49,29/03/2025,0,,,,,,,,,CLOSED,,No,No,14,nkaRdQzwf20Y4d2kOW/nxw==,13.0
14998096,SPLIT_1,Supermercados,394H6zlKkb5mOj04W9M3BQ==,First order,02/02/2025,41.31,24.79,16.52,0.0,16.52,0.0,0.0,0.0,0,0.0,0,16/02/2025,16.52,16/02/2025,0,,,,,,,,,CLOSED,,No,No,14,gFDWUFMzLVSY8jI3m48jiA==,415.0
10192252,SPLIT_3,Hogar,6WTGTDCWMMyH701la5MGMQ==,Follow up order,29/11/2024,103.24,61.94,41.3,0.0,41.3,0.0,0.0,0.0,0,0.0,0,13/12/2024,13.77,06/12/2024,0,27/12/2024,13.77,06/12/2024,0.0,10/01/2025,13.77,09/12/2024,0.0,CLOSED,,No,No,42,CJvDYXFD0wrMDtIzRxICqA==,469.0
11093876,SPLIT_3,Moda,13gCH6rBQqbPBnXoY9fEEQ==,Follow up order,11/12/2024,26.0,15.6,10.4,0.0,10.4,8.0,0.0,8.0,0,0.0,0,25/12/2024,3.47,04/01/2025,10,08/01/2025,3.47,08/01/2025,0.0,22/01/2025,3.47,14/02/2025,23.0,CLOSED,,Yes,No,42,d76s7ADMeTVozuJdV7LiTA==,349.0
16262089,SPLIT_1,Supermercados,sEyqdfFj0n/ROUm7qga1oA==,Follow up order,22/02/2025,194.36,77.74,116.62,0.0,116.62,0.0,0.0,0.0,0,0.0,0,08/03/2025,116.62,07/03/2025,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,429.0
14815790,SPLIT_1,Restaurantes,ncJG6ByKu/DGpqxti1YJdg==,Follow up order,30/01/2025,15.99,6.4,9.59,0.0,9.59,0.0,0.0,0.0,0,0.0,0,13/02/2025,9.59,13/02/2025,0,,,,,,,,,CLOSED,,No,No,14,edVTGNHhy4iY0CN4Suw8Aw==,11.0
9539878,SPLIT_3,Herramientas,7D8s2sOaErw7mG9qDB7tVg==,Follow up order,18/11/2024,63.0,37.8,25.2,0.0,25.2,0.0,0.0,0.0,0,0.0,0,02/12/2024,8.4,01/12/2024,0,16/12/2024,8.4,15/12/2024,0.0,30/12/2024,8.4,28/12/2024,0.0,CLOSED,,No,No,42,QUF3hJ3YIfMr+mnmWoo13Q==,405.0
9163939,SPLIT_3,Hogar,DPs6YB7WizE9tDfOW2Y51g==,Follow up order,11/11/2024,27.23,16.34,10.89,0.0,10.89,0.0,0.0,0.0,0,0.0,0,25/11/2024,3.63,24/11/2024,0,09/12/2024,3.63,08/12/2024,0.0,23/12/2024,3.63,08/12/2024,0.0,CLOSED,,No,No,42,YCP1aZI53vtLqP9R4u+01Q==,17.0
18026286,SPLIT_3,Salud,sCCPfPwEHOhB07ouf75Q7Q==,Follow up order,22/03/2025,73.68,44.21,29.47,29.47,0.0,0.0,0.0,0.0,0,29.47,3,05/04/2025,9.82,,-4,19/04/2025,9.82,,-18.0,03/05/2025,9.82,,-32.0,IN_PROGRESS,,No,No,42,Lxugi0C3wk904YWmZ+kp4Q==,438.0
9803048,SPLIT_3,Moda,B6T23q3VJ3Vq4scnYX7WQg==,Follow up order,23/11/2024,75.0,37.5,37.5,0.0,37.5,0.0,0.0,0.0,0,0.0,0,07/12/2024,12.5,08/12/2024,1,21/12/2024,12.5,22/12/2024,1.0,04/01/2025,12.5,05/01/2025,1.0,CLOSED,,No,No,42,d76s7ADMeTVozuJdV7LiTA==,353.0
11901178,SPLIT_3,Moda,K7gw4ibs5Qt7AAekH7v6Ag==,Follow up order,19/12/2024,25.0,15.0,10.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0,02/01/2025,3.33,01/01/2025,0,16/01/2025,3.33,16/01/2025,0.0,30/01/2025,3.33,21/01/2025,0.0,CLOSED,,No,No,42,7EUn8x0AXnhk+WS5SX92/w==,451.0
16399176,SPLIT_1,Supermercados,ovviMPyfEautkAvMKW4Ehg==,Follow up order,24/02/2025,35.26,14.1,21.16,0.0,21.16,0.0,0.0,0.0,0,0.0,0,10/03/2025,21.16,07/03/2025,0,,,,,,,,,CLOSED,,No,No,14,7pHC94OxVCo/XxhxusQtxQ==,27.0
11724322,SPLIT_1,Supermercados,KXJ8zpXA8Enrs/Fxg45jrQ==,First order,17/12/2024,25.18,15.11,10.07,0.0,10.07,0.0,0.0,0.0,0,0.0,0,31/12/2024,10.07,30/12/2024,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,448.0
11132702,SPLIT_3,Tecnología,Aecm2auWLCAKW7bJfHF4mw==,Follow up order,12/12/2024,170.0,85.0,85.0,0.0,85.0,0.0,0.0,0.0,0,0.0,0,26/12/2024,28.33,16/12/2024,0,09/01/2025,28.33,20/12/2024,0.0,23/01/2025,28.33,23/12/2024,0.0,CLOSED,,No,No,42,qyDZM00IeQR8siGlx0IpaA==,480.0
16781520,SPLIT_3,Hogar,QVaSxIXSjgwqqrsAGe0BPg==,Follow up order,02/03/2025,60.0,36.0,24.0,0.0,24.0,0.0,0.0,0.0,0,0.0,0,16/03/2025,8.0,14/03/2025,0,30/03/2025,8.0,20/03/2025,0.0,13/04/2025,8.0,27/03/2025,0.0,CLOSED,,No,No,42,qhaex6fYZ31osjY0soSGXA==,343.0
13361583,SPLIT_3,Deporte,2Bn7YgxqT2DBzIrbVOYdgg==,Follow up order,31/12/2024,30.0,18.0,12.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0,14/01/2025,4.0,14/01/2025,0,28/01/2025,4.0,27/01/2025,0.0,11/02/2025,4.0,04/02/2025,0.0,CLOSED,,No,No,42,2uI/vGsJuz+H8jexAWYvVw==,355.0
16827011,SPLIT_6,Hogar,y8RZO8AHwat+VHOtpTj87Q==,Follow up order,03/03/2025,140.0,28.0,112.0,18.67,37.33,0.0,0.0,0.0,0,18.67,1,17/03/2025,18.67,16/03/2025,0,31/03/2025,18.67,31/03/2025,0.0,14/04/2025,18.67,,-13.0,IN_PROGRESS,,No,No,84,54QqRofD50uh/+aBKvorGQ==,374.0
13820189,SPLIT_1,Farmacias,YywqT31yu+DgmKCe8Poumw==,Follow up order,10/01/2025,43.53,21.77,21.77,0.0,21.77,0.0,0.0,0.0,0,0.0,0,24/01/2025,21.77,24/01/2025,0,,,,,,,,,CLOSED,,No,No,14,f38Kg6/j0GELkd2VjbAO8g==,421.0
12461654,SPLIT_3,Moda,/vWM+12k19AhgloAtiGJ2g==,First order,23/12/2024,50.0,30.0,20.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0,06/01/2025,6.67,01/01/2025,0,20/01/2025,6.67,17/01/2025,0.0,03/02/2025,6.67,29/01/2025,0.0,CLOSED,,No,No,42,JOtgkrN0VF34Z2mv1+6SIw==,415.0
15530020,SPLIT_1,Supermercados,6VnahZe1Gw2pdDl2frQzfg==,Follow up order,11/02/2025,36.62,14.65,21.97,0.0,21.97,0.0,0.0,0.0,0,0.0,0,25/02/2025,21.97,22/02/2025,0,,,,,,,,,CLOSED,,No,No,14,PN1wd0fA257WikPjq7fG4A==,18.0
12601451,SPLIT_3,Tecnología,OwwUVBtzOqqcKbHoSovAcQ==,Follow up order,24/12/2024,170.0,68.0,102.0,0.0,102.0,0.0,0.0,0.0,0,0.0,0,07/01/2025,34.0,26/12/2024,0,21/01/2025,34.0,27/12/2024,0.0,04/02/2025,34.0,03/02/2025,0.0,CLOSED,,No,No,42,qyDZM00IeQR8siGlx0IpaA==,27.0
14069707,SPLIT_3,Moda,Kq6AGnquTx8nFBt1+p0gGg==,Follow up order,16/01/2025,33.9,13.56,20.34,0.0,20.34,0.0,0.0,0.0,0,0.0,0,30/01/2025,6.78,30/01/2025,0,13/02/2025,6.78,12/02/2025,0.0,27/02/2025,6.78,27/02/2025,0.0,CLOSED,,No,No,42,2/yqpNtYh5RXlXcaTbafow==,393.0
18578837,SPLIT_3,Hogar,bB7DiPjcGupmbLXExqFedQ==,Follow up order,29/03/2025,84.3,33.72,50.58,50.58,0.0,0.0,0.0,0.0,0,50.58,3,12/04/2025,16.86,,-11,26/04/2025,16.86,,-25.0,10/05/2025,16.86,,-39.0,IN_PROGRESS,,No,No,42,qhaex6fYZ31osjY0soSGXA==,14.0
10210142,SPLIT_3,Moda,C3874FdTBhNbA+SXRpoI9g==,Follow up order,29/11/2024,73.01,29.2,43.81,0.0,43.81,0.0,0.0,0.0,0,0.0,0,13/12/2024,14.6,13/12/2024,0,27/12/2024,14.6,13/12/2024,0.0,10/01/2025,14.6,28/12/2024,0.0,CLOSED,,No,No,42,7zRO7wMDFpHXWpsQTk0Eqg==,470.0
15614069,SPLIT_1,Farmacias,es1lVMV5F7rMN6c7YFRXhg==,Follow up order,13/02/2025,89.77,35.91,53.86,0.0,53.86,0.0,0.0,0.0,0,0.0,0,27/02/2025,53.86,18/02/2025,0,,,,,,,,,CLOSED,,No,No,14,yHuQLuMe9Xb10iOw6fc5OQ==,22.0
13975764,SPLIT_3,Moda,53DVB8cBPWukEB6+H0Ag8g==,Follow up order,14/01/2025,37.96,15.18,22.78,0.0,22.78,0.0,0.0,0.0,0,0.0,0,28/01/2025,7.59,25/01/2025,0,11/02/2025,7.59,10/02/2025,0.0,25/02/2025,7.59,23/02/2025,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,461.0
17760110,SPLIT_1,Supermercados,4jkaA8v75jWwiJXTCC5Xzg==,Follow up order,17/03/2025,41.93,20.96,20.96,0.0,20.96,0.0,0.0,0.0,0,0.0,0,31/03/2025,20.96,27/03/2025,0,,,,,,,,,CLOSED,,No,No,14,zivF3Vy06MUE4LofHP4Hug==,365.0
10707577,SPLIT_3,Moda,wHCdtz9+T/GGEKA6y+zqEQ==,Follow up order,06/12/2024,25.0,10.0,15.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0,20/12/2024,5.0,13/12/2024,0,03/01/2025,5.0,28/12/2024,0.0,17/01/2025,5.0,16/01/2025,0.0,CLOSED,,No,No,42,vgYwZxRNF2bL7SZ0/KY4xw==,16.0
16184210,SPLIT_1,Supermercados,H+AZC3qvb9vjX5uG0Ez6Mg==,Follow up order,21/02/2025,107.83,65.31,42.52,0.0,42.52,0.0,0.0,0.0,0,0.0,0,07/03/2025,42.52,07/03/2025,0,,,,,,,,,CLOSED,,No,No,14,iTsIO2xva0VuJgrBUvswTw==,411.0
14144806,SPLIT_3,Deporte,K+FXhT9dDDS6rE2SM3VMpg==,Follow up order,17/01/2025,130.0,78.0,52.0,0.0,52.0,0.0,0.0,0.0,0,0.0,0,31/01/2025,17.33,28/01/2025,0,14/02/2025,17.33,14/02/2025,0.0,28/02/2025,17.33,21/02/2025,0.0,CLOSED,,No,No,42,lXAVT6CVxjwpZgt2BTUsYw==,468.0
17008739,SPLIT_3,Servicios,IWbbxpUTMPhtKUVRbMtQMg==,Follow up order,06/03/2025,58.5,29.25,29.25,19.5,9.75,0.0,0.0,0.0,0,19.5,2,20/03/2025,9.75,16/03/2025,0,03/04/2025,9.75,,-2.0,17/04/2025,9.75,,-16.0,IN_PROGRESS,,No,No,42,F7Uc9Q0ipwPIDmf385ok8A==,377.0
9730151,SPLIT_1,Farmacias,7TpUVb0riPymy0ksnZbV/g==,Follow up order,22/11/2024,43.94,26.36,17.58,0.0,17.58,0.0,0.0,0.0,0,0.0,0,06/12/2024,17.58,05/12/2024,0,,,,,,,,,CLOSED,,No,No,14,yHuQLuMe9Xb10iOw6fc5OQ==,464.0
17288431,SPLIT_1,Supermercados,z4OXssltrSlsePSHkj5VmQ==,First order,11/03/2025,148.39,98.39,50.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0,25/03/2025,50.0,18/03/2025,0,,,,,,,,,CLOSED,,No,No,14,GMM6nGyefqByVDCa1q3KPA==,413.0
16255960,SPLIT_3,Moda,YS74FzpmWRZpCLNtwO0YAQ==,Follow up order,22/02/2025,51.3,25.65,25.65,8.55,17.1,0.0,0.0,0.0,0,8.55,1,08/03/2025,8.55,09/03/2025,1,22/03/2025,8.55,23/03/2025,1.0,05/04/2025,8.55,,-4.0,IN_PROGRESS,,No,No,42,7ZpmtceZLd4iNJ1pc1by4w==,511.0
12510295,SPLIT_3,Moda,U+Cx7tg+NUkRg5APrvrHpw==,Follow up order,23/12/2024,60.0,36.0,24.0,0.0,24.0,0.0,0.0,0.0,0,0.0,0,06/01/2025,8.0,02/01/2025,0,20/01/2025,8.0,13/01/2025,0.0,03/02/2025,8.0,13/01/2025,0.0,CLOSED,,No,No,42,KtyLyK1onMG9xgYjnLDVJQ==,513.0
